0, 34, 42486, 22, 4706, 5, 1, 571
1, 37, 22389, 43, 1027, 8, 2, 213
1, 26, 67304, 52, 2066, 3, 1, 332
1, 76, 28884, 10, 4526, 3, 1, 149
1, 55, 90280, 28, 237, 8, 4, 312
0, 74, 46833, 89, 1779, 9, 2, 651
1, 81, 45198, 31, 764, 2, 1, 765
1, 81, 22505, 82, 4854, 1, 3, 27
0, 40, 43581, 12, 554, 2, 1, 161
1, 71, 14310, 37, 115, 3, 3, 107
0, 47, 10819, 41, 1335, 4, 3, 688
0, 72, 68766, 67, 429, 5, 2, 25
1, 50, 34024, 61, 2799, 9, 3, 675
1, 57, 51314, 10, 2176, 1, 1, 254
0, 74, 68408, 22, 1875, 8, 4, 218
1, 100, 46541, 71, 1621, 9, 3, 190
0, 5, 19099, 97, 10, 2, 1, 287
0, 39, 93316, 46, 2446, 4, 2, 663
0, 2, 65421, 81, 390, 3, 1, 742
0, 10, 33057, 52, 2843, 1, 4, 418
0, 99, 61673, 52, 3002, 9, 1, 514
0, 64, 70700, 85, 927, 6, 3, 996
0, 93, 64695, 50, 3809, 8, 1, 846
1, 13, 31731, 50, 2146, 10, 3, 799
1, 76, 70220, 44, 3289, 10, 1, 382
0, 86, 54504, 63, 714, 6, 1, 243
0, 97, 66299, 48, 2284, 4, 2, 899
1, 16, 84331, 11, 3603, 5, 1, 524
1, 46, 97125, 74, 2374, 7, 4, 332
1, 5, 11584, 57, 3780, 8, 3, 817
1, 45, 83636, 86, 1539, 3, 4, 399
0, 46, 30970, 32, 1393, 1, 2, 56
1, 46, 19830, 31, 659, 5, 1, 623
0, 2, 86969, 57, 374, 4, 4, 846
0, 75, 29561, 54, 1523, 7, 3, 972
1, 8, 86036, 68, 840, 10, 4, 968
0, 12, 78641, 37, 2067, 1, 1, 351
1, 31, 90444, 72, 135, 9, 1, 707
1, 100, 77268, 32, 904, 7, 2, 945
0, 63, 40984, 40, 3452, 3, 1, 917
1, 92, 13939, 89, 4745, 4, 1, 709
1, 16, 99858, 74, 1664, 6, 2, 323
0, 34, 68088, 46, 3140, 10, 1, 598
0, 66, 44333, 83, 4823, 8, 3, 581
0, 11, 43130, 70, 2849, 9, 3, 982
1, 78, 82624, 30, 3325, 5, 3, 412
0, 41, 85438, 90, 742, 3, 1, 857
1, 77, 98882, 73, 4351, 10, 2, 980
1, 38, 45007, 27, 4817, 6, 4, 641
1, 17, 20364, 76, 1041, 5, 1, 397
1, 48, 88929, 46, 2487, 10, 1, 390
