0, 41, 18444, 83, 935, 5, 4, 654
1, 43, 40985, 82, 3273, 6, 1, 746
0, 16, 80803, 26, 1936, 6, 2, 119
1, 12, 80833, 11, 1978, 10, 4, 943
1, 46, 89658, 31, 4914, 2, 1, 588
1, 51, 58486, 38, 4678, 6, 4, 950
1, 94, 96864, 53, 4005, 9, 4, 367
0, 10, 39053, 61, 3854, 6, 2, 753
1, 71, 70165, 40, 1106, 2, 4, 411
1, 38, 28050, 16, 2602, 1, 4, 554
1, 92, 17932, 66, 4849, 8, 2, 849
0, 79, 99690, 13, 3780, 10, 1, 982
0, 11, 77147, 18, 1700, 8, 2, 203
0, 86, 19235, 21, 1127, 5, 4, 232
0, 67, 60775, 81, 2368, 3, 2, 469
1, 47, 37530, 31, 4578, 10, 2, 901
0, 75, 50356, 48, 428, 4, 2, 521
0, 4, 14147, 56, 235, 7, 4, 216
0, 81, 69369, 57, 2727, 3, 3, 204
0, 92, 23054, 74, 3151, 4, 4, 479
1, 68, 80299, 87, 271, 4, 3, 641
1, 26, 23997, 13, 928, 5, 3, 638
0, 29, 54206, 38, 1623, 6, 3, 898
0, 55, 50489, 90, 4839, 3, 1, 75
0, 81, 26834, 60, 1159, 4, 3, 15
1, 85, 32005, 26, 1387, 5, 2, 426
1, 31, 71602, 17, 2629, 6, 3, 810
0, 58, 76027, 52, 1868, 5, 4, 803
0, 99, 57322, 97, 4608, 7, 4, 365
1, 63, 16285, 61, 4353, 1, 4, 17
1, 96, 57108, 20, 1989, 7, 2, 510
0, 20, 40768, 62, 1331, 7, 3, 230
0, 14, 12290, 81, 3460, 7, 2, 195
0, 39, 75903, 13, 3166, 6, 4, 290
0, 19, 15127, 96, 4341, 8, 2, 925
0, 18, 10516, 27, 3221, 5, 1, 311
0, 51, 97690, 94, 1691, 2, 4, 170
1, 31, 15921, 91, 3564, 4, 4, 657
0, 38, 31809, 77, 4172, 5, 1, 410
0, 27, 34573, 88, 3595, 8, 4, 127
1, 62, 50632, 80, 3554, 7, 3, 957
0, 98, 36653, 39, 371, 1, 1, 975
0, 87, 56346, 41, 1481, 3, 4, 879
0, 93, 60681, 81, 1305, 9, 3, 668
0, 43, 27535, 48, 2103, 4, 2, 983
0, 3, 79281, 88, 4845, 3, 3, 729
1, 51, 23634, 65, 3061, 7, 3, 339
0, 33, 52361, 95, 4684, 4, 4, 806
0, 24, 69928, 18, 3232, 6, 2, 74
0, 19, 73863, 86, 2900, 3, 2, 793
0, 59, 12336, 75, 1697, 1, 2, 895
0, 65, 18094, 85, 3954, 7, 4, 945
0, 36, 87264, 85, 2134, 2, 1, 694
1, 87, 71868, 21, 2156, 2, 2, 411
0, 47, 42186, 61, 991, 7, 3, 246
1, 39, 90952, 85, 4734, 9, 4, 924
1, 9, 45866, 58, 3714, 5, 4, 926
1, 100, 20122, 11, 1829, 8, 1, 736
1, 28, 15757, 24, 3593, 7, 2, 564
1, 48, 39930, 100, 4008, 10, 3, 110
1, 55, 18032, 31, 677, 10, 4, 374
0, 75, 46875, 72, 462, 2, 1, 943
0, 10, 77217, 23, 731, 3, 4, 371
1, 9, 84762, 13, 4094, 7, 3, 629
0, 76, 70642, 88, 253, 3, 1, 944
1, 69, 62575, 85, 3980, 7, 3, 286
0, 23, 59346, 93, 4540, 5, 3, 420
1, 86, 52977, 14, 1381, 1, 1, 36
0, 40, 62850, 39, 4757, 6, 4, 269
1, 67, 29784, 28, 1104, 3, 1, 995
0, 29, 42278, 35, 1397, 9, 2, 375
1, 14, 13787, 24, 1596, 5, 4, 960
1, 36, 43735, 37, 1592, 8, 3, 121
1, 39, 94920, 63, 3871, 3, 4, 862
1, 55, 45210, 48, 2350, 9, 4, 192
0, 66, 87955, 63, 3803, 7, 2, 963
0, 88, 74117, 29, 796, 6, 3, 73
0, 18, 28998, 38, 822, 3, 4, 845
0, 16, 71913, 44, 1692, 7, 1, 414
1, 89, 75876, 51, 962, 3, 2, 873
0, 59, 42381, 16, 2423, 4, 2, 556
1, 72, 87066, 24, 3008, 10, 1, 310
0, 47, 88634, 20, 2983, 10, 2, 903
1, 91, 42557, 38, 4467, 4, 1, 589
0, 20, 90579, 29, 3084, 4, 4, 438
0, 29, 58937, 88, 529, 3, 3, 136
0, 8, 13247, 87, 2634, 5, 2, 449
1, 14, 42571, 48, 369, 9, 1, 353
1, 80, 18979, 66, 2187, 7, 4, 479
0, 71, 24819, 21, 1002, 1, 1, 523
1, 12, 82474, 71, 2464, 10, 4, 962
0, 67, 98532, 66, 2917, 5, 2, 569
1, 47, 89546, 60, 2723, 2, 3, 497
1, 39, 88960, 34, 2567, 4, 4, 31
0, 82, 35481, 50, 2367, 8, 3, 83
1, 85, 39244, 97, 3674, 2, 1, 703
0, 26, 89968, 24, 435, 9, 3, 982
0, 74, 40681, 65, 2036, 10, 2, 71
1, 26, 26377, 20, 1660, 8, 2, 747
0, 49, 51565, 61, 130, 8, 4, 801
1, 65, 48544, 52, 2001, 5, 4, 182
1, 2, 10833, 52, 2016, 9, 3, 531
1, 74, 72471, 75, 2290, 8, 4, 658
1, 81, 13396, 64, 1678, 3, 3, 764
0, 68, 80226, 10, 2038, 8, 4, 770
0, 87, 58756, 80, 3562, 4, 4, 358
1, 11, 80275, 24, 1096, 6, 4, 454
1, 87, 24275, 42, 864, 8, 2, 504
1, 53, 57722, 63, 2051, 9, 2, 25
0, 83, 20872, 69, 4715, 8, 4, 207
1, 74, 84352, 91, 4261, 9, 3, 967
1, 31, 14242, 25, 2588, 5, 3, 623
1, 15, 89412, 96, 4524, 2, 1, 262
1, 82, 64468, 23, 132, 8, 4, 585
0, 32, 87469, 65, 1199, 3, 3, 680
0, 53, 24957, 12, 1371, 10, 2, 206
0, 89, 87090, 40, 3451, 8, 1, 654
1, 41, 84840, 97, 1164, 6, 2, 135
0, 51, 42547, 33, 1403, 10, 3, 237
1, 54, 88051, 19, 3865, 2, 3, 116
0, 42, 28491, 20, 1765, 10, 2, 671
0, 56, 89639, 15, 2110, 3, 4, 597
1, 71, 98780, 93, 2737, 6, 4, 911
0, 74, 73999, 77, 4688, 10, 4, 818
1, 88, 37035, 93, 2367, 9, 1, 409
1, 34, 36931, 43, 3180, 5, 2, 26
0, 61, 99914, 16, 993, 10, 2, 715
1, 57, 76557, 41, 3946, 1, 3, 465
1, 43, 46418, 79, 1530, 8, 4, 898
1, 96, 64886, 16, 1041, 4, 1, 677
0, 91, 17826, 31, 3404, 2, 3, 501
0, 15, 27808, 25, 3375, 1, 1, 558
1, 92, 20543, 39, 1286, 9, 1, 287
0, 36, 86964, 20, 4501, 6, 3, 196
0, 38, 74860, 44, 1, 4, 4, 231
0, 28, 43022, 52, 2818, 7, 2, 767
1, 95, 36063, 97, 1058, 6, 3, 258
1, 83, 74877, 34, 4076, 7, 4, 675
1, 98, 40944, 91, 2698, 5, 1, 496
0, 41, 83874, 56, 796, 7, 1, 663
0, 67, 63335, 93, 2460, 6, 4, 858
1, 39, 25530, 100, 2375, 8, 1, 616
0, 1, 73765, 96, 3914, 6, 2, 979
1, 3, 85956, 36, 3609, 2, 3, 956
1, 92, 20145, 29, 4359, 4, 1, 405
0, 94, 45945, 88, 535, 3, 2, 27
1, 74, 26116, 41, 254, 7, 3, 910
0, 98, 76985, 40, 1777, 10, 4, 482
1, 18, 95050, 22, 4643, 8, 3, 956
1, 62, 66463, 90, 431, 9, 1, 474
1, 45, 91343, 41, 1046, 4, 2, 303
0, 87, 18558, 88, 4531, 8, 2, 672
1, 73, 99482, 31, 642, 10, 1, 419
0, 65, 22267, 23, 2038, 3, 3, 661
1, 67, 60515, 86, 2902, 9, 4, 301
1, 91, 98715, 97, 3774, 9, 4, 38
0, 98, 97731, 72, 2918, 4, 3, 738
1, 57, 61443, 73, 4646, 2, 4, 875
0, 69, 60493, 78, 4437, 5, 3, 313
0, 54, 11712, 55, 3335, 6, 4, 585
0, 95, 65526, 61, 2349, 2, 3, 171
0, 87, 63139, 70, 4308, 1, 3, 602
0, 53, 54640, 29, 3586, 6, 4, 774
1, 77, 65797, 70, 464, 1, 3, 173
1, 23, 33809, 11, 3161, 6, 1, 487
1, 24, 76610, 17, 4570, 1, 4, 240
0, 93, 82575, 43, 1969, 4, 2, 666
1, 84, 92110, 73, 222, 4, 1, 334
