0, 65, 69140, 94, 284, 9, 2, 185
0, 47, 58104, 85, 4732, 2, 4, 32
1, 51, 57848, 83, 3569, 5, 2, 765
1, 12, 82751, 95, 1849, 1, 1, 235
1, 57, 71287, 51, 4937, 9, 1, 185
0, 89, 91673, 11, 3862, 4, 4, 766
0, 49, 24311, 38, 887, 2, 3, 555
1, 67, 42180, 60, 3754, 5, 3, 450
1, 92, 11209, 77, 1504, 1, 1, 971
1, 46, 25691, 61, 444, 1, 4, 584
1, 36, 18329, 95, 4650, 9, 2, 68
0, 8, 76522, 96, 4659, 2, 1, 955
1, 44, 32121, 57, 1318, 5, 1, 348
1, 17, 99427, 79, 2728, 4, 3, 611
1, 20, 59967, 49, 4406, 10, 4, 494
1, 79, 98840, 44, 1908, 8, 1, 804
0, 93, 88369, 22, 835, 6, 3, 487
0, 75, 25795, 18, 1471, 1, 4, 17
1, 70, 19113, 44, 4579, 3, 4, 475
1, 47, 83521, 55, 2533, 4, 3, 696
1, 62, 51068, 72, 2203, 1, 4, 593
0, 47, 46736, 35, 2611, 7, 3, 736
1, 95, 82174, 42, 1536, 1, 4, 184
1, 60, 27125, 45, 3361, 5, 3, 164
0, 66, 50858, 88, 2823, 1, 4, 122
0, 68, 81351, 57, 3817, 9, 2, 822
1, 3, 73617, 89, 4989, 2, 4, 589
1, 42, 77535, 57, 3974, 6, 3, 917
0, 97, 76583, 48, 4889, 7, 4, 475
0, 70, 39896, 28, 3651, 10, 3, 359
0, 25, 75855, 69, 2213, 2, 2, 996
0, 31, 77950, 47, 3586, 3, 3, 284
1, 69, 31829, 32, 3022, 2, 4, 288
0, 16, 95045, 13, 4327, 6, 1, 799
0, 50, 20020, 43, 2353, 3, 3, 266
1, 3, 63787, 68, 3240, 10, 3, 828
1, 35, 76412, 83, 4065, 10, 4, 301
1, 38, 40124, 26, 2133, 1, 4, 716
1, 89, 57545, 35, 2608, 1, 2, 433
0, 88, 18130, 59, 3806, 9, 1, 703
0, 94, 97229, 66, 1405, 7, 2, 912
0, 57, 55990, 72, 4830, 7, 3, 474
0, 99, 84245, 75, 3519, 7, 4, 996
0, 72, 48819, 99, 1642, 6, 4, 662
0, 51, 37862, 40, 4524, 1, 1, 276
1, 93, 57486, 45, 1922, 6, 3, 247
0, 33, 21724, 89, 358, 3, 2, 567
1, 36, 87486, 63, 4160, 4, 1, 172
0, 63, 69645, 38, 2754, 6, 3, 262
0, 28, 92912, 66, 1008, 3, 4, 173
0, 61, 65852, 65, 2764, 3, 2, 535
0, 85, 89128, 23, 2360, 5, 2, 159
0, 16, 37345, 71, 65, 9, 3, 755
0, 9, 13805, 68, 3010, 7, 1, 105
0, 85, 93973, 38, 1827, 4, 2, 760
0, 92, 41883, 26, 3717, 2, 1, 200
1, 94, 53673, 84, 423, 3, 2, 963
0, 61, 37790, 97, 2019, 3, 4, 133
1, 35, 84054, 81, 1031, 4, 3, 528
0, 100, 95141, 31, 2283, 4, 1, 972
1, 37, 49710, 17, 1269, 2, 3, 940
1, 55, 95264, 95, 2176, 5, 3, 159
1, 53, 74011, 83, 4925, 3, 3, 912
0, 76, 83811, 87, 3732, 7, 1, 571
1, 44, 65593, 95, 4101, 1, 1, 217
1, 32, 16062, 13, 917, 4, 4, 565
1, 57, 11946, 24, 65, 2, 4, 324
1, 54, 22970, 62, 4016, 6, 4, 434
1, 59, 41990, 72, 2497, 6, 4, 739
0, 11, 67604, 17, 1928, 5, 3, 620
0, 2, 38978, 64, 1541, 10, 1, 26
1, 30, 33141, 59, 1299, 9, 2, 870
0, 24, 16729, 56, 591, 3, 3, 968
1, 8, 61928, 65, 1900, 7, 1, 802
0, 44, 78868, 94, 432, 8, 3, 835
0, 28, 52364, 95, 562, 5, 4, 304
0, 34, 86249, 25, 305, 9, 3, 775
1, 84, 38480, 53, 2372, 7, 2, 782
0, 85, 32441, 31, 2942, 6, 3, 17
1, 12, 84603, 41, 4495, 5, 1, 189
0, 83, 23181, 44, 330, 2, 2, 212
0, 82, 70264, 73, 4006, 4, 1, 826
1, 92, 13358, 37, 3631, 4, 2, 344
0, 37, 20718, 99, 3729, 2, 1, 701
0, 93, 39176, 54, 4730, 1, 2, 255
1, 71, 44971, 27, 2439, 6, 4, 788
1, 99, 21644, 26, 2036, 4, 3, 509
1, 56, 48174, 17, 2885, 10, 4, 982
0, 24, 17399, 53, 3250, 3, 4, 543
0, 80, 90758, 76, 2730, 2, 3, 457
1, 16, 19133, 51, 3889, 2, 3, 916
1, 5, 18981, 40, 2961, 10, 1, 768
1, 32, 63816, 31, 3427, 7, 2, 496
1, 29, 88348, 85, 4390, 10, 4, 536
0, 98, 88740, 64, 396, 5, 1, 552
1, 12, 25525, 98, 3876, 7, 1, 161
1, 12, 52868, 41, 2406, 1, 1, 437
0, 70, 36564, 93, 1835, 10, 3, 933
1, 51, 41190, 56, 461, 7, 3, 593
0, 38, 43755, 37, 4086, 5, 2, 21
1, 89, 49580, 58, 494, 10, 4, 693
1, 49, 14304, 81, 4454, 9, 3, 683
0, 73, 74565, 64, 992, 10, 3, 478
1, 43, 11741, 29, 2477, 6, 3, 711
1, 48, 59838, 27, 873, 4, 2, 195
1, 52, 11321, 77, 1131, 6, 4, 588
1, 54, 20542, 28, 1933, 7, 1, 579
0, 27, 63706, 35, 298, 7, 3, 681
1, 19, 48516, 24, 1615, 6, 4, 793
0, 85, 13504, 37, 198, 5, 3, 215
0, 29, 86738, 52, 2629, 7, 4, 897
1, 94, 57845, 86, 206, 3, 1, 891
0, 99, 68913, 97, 160, 2, 1, 743
1, 59, 89801, 53, 1239, 1, 1, 249
1, 22, 68401, 96, 3243, 3, 2, 253
1, 23, 83097, 11, 3790, 3, 3, 50
0, 97, 89211, 80, 4720, 4, 3, 247
0, 11, 14624, 23, 1721, 10, 4, 985
0, 71, 12981, 59, 2217, 6, 1, 116
1, 44, 64489, 43, 3727, 5, 3, 500
0, 75, 54120, 52, 4353, 4, 2, 425
1, 38, 48191, 91, 1645, 4, 2, 832
1, 4, 23639, 73, 2708, 10, 4, 807
0, 79, 88563, 44, 2215, 10, 2, 298
0, 30, 56005, 40, 704, 8, 2, 955
1, 54, 60211, 35, 3741, 6, 3, 843
1, 60, 11415, 90, 464, 6, 4, 589
0, 29, 21931, 40, 2416, 6, 4, 659
1, 24, 68295, 14, 4169, 4, 2, 544
1, 99, 95025, 46, 4660, 8, 3, 735
0, 14, 46607, 42, 4697, 7, 3, 639
1, 11, 96304, 12, 3147, 8, 1, 760
0, 49, 87693, 37, 1245, 2, 4, 51
0, 57, 59317, 18, 1024, 8, 1, 682
1, 88, 74357, 53, 2919, 2, 4, 412
0, 77, 41600, 58, 1700, 8, 1, 685
0, 82, 79686, 21, 4235, 5, 3, 373
0, 91, 92472, 14, 1353, 6, 2, 738
0, 68, 28452, 48, 3023, 8, 3, 412
1, 79, 77009, 13, 4750, 4, 2, 955
1, 61, 94789, 57, 2189, 9, 3, 368
1, 48, 22993, 42, 2231, 10, 1, 103
1, 92, 22228, 35, 2575, 9, 1, 326
0, 44, 35837, 47, 339, 3, 2, 238
1, 6, 28969, 87, 2094, 6, 3, 927
0, 26, 44145, 63, 2755, 3, 2, 590
0, 73, 65420, 57, 1384, 6, 4, 568
1, 70, 34735, 49, 4721, 8, 1, 199
1, 56, 47189, 19, 505, 3, 1, 94
1, 65, 92938, 37, 1241, 3, 4, 380
0, 26, 11033, 82, 23, 1, 4, 349
1, 20, 97595, 66, 2861, 6, 2, 73
1, 86, 71148, 92, 1542, 1, 1, 578
1, 4, 96616, 60, 856, 6, 3, 414
0, 41, 49334, 50, 92, 1, 1, 495
0, 25, 81812, 82, 1707, 3, 4, 729
1, 75, 27902, 34, 1548, 9, 1, 306
1, 28, 83092, 29, 2905, 4, 1, 31
1, 44, 12187, 26, 2894, 9, 1, 900
0, 85, 87553, 58, 4537, 1, 2, 339
0, 31, 93906, 63, 4368, 10, 1, 985
0, 72, 91982, 97, 4810, 2, 3, 979
1, 6, 53705, 80, 622, 4, 3, 879
1, 26, 36628, 39, 3923, 6, 2, 668
0, 18, 55444, 92, 798, 2, 2, 515
1, 21, 82882, 77, 990, 6, 4, 620
0, 81, 25955, 96, 4111, 8, 1, 980
1, 90, 81562, 94, 749, 4, 4, 202
1, 93, 76693, 76, 309, 6, 1, 378
0, 26, 14758, 24, 3522, 7, 1, 374
0, 41, 40526, 39, 430, 1, 1, 365
0, 73, 78666, 20, 261, 10, 2, 44
1, 15, 66411, 29, 1696, 6, 4, 137
1, 51, 40783, 32, 3843, 3, 3, 192
0, 32, 95745, 96, 287, 2, 4, 515
0, 14, 95912, 59, 2211, 9, 3, 227
1, 76, 29687, 46, 3256, 4, 2, 424
1, 46, 94288, 95, 3996, 7, 2, 740
1, 90, 92263, 96, 3263, 8, 4, 504
1, 71, 50550, 92, 3430, 1, 3, 623
0, 67, 55828, 56, 4641, 9, 3, 52
1, 33, 63126, 32, 4110, 5, 1, 486
1, 61, 51114, 97, 2916, 8, 3, 71
1, 59, 44636, 68, 384, 3, 3, 816
1, 71, 74884, 66, 4569, 3, 2, 988
0, 13, 91695, 68, 1502, 1, 4, 939
1, 7, 16574, 18, 3873, 10, 2, 736
1, 31, 61661, 96, 3990, 10, 2, 368
1, 81, 41777, 72, 111, 9, 1, 325
0, 75, 19833, 82, 4710, 8, 2, 864
1, 29, 58695, 45, 404, 10, 1, 498
1, 72, 42683, 22, 4185, 5, 2, 824
0, 44, 98003, 97, 4270, 8, 3, 768
1, 40, 33605, 82, 4981, 2, 3, 965
0, 52, 53502, 94, 20, 6, 4, 946
0, 92, 65533, 57, 384, 2, 4, 622
1, 16, 76645, 23, 1604, 5, 2, 967
1, 63, 83535, 61, 3349, 7, 1, 842
1, 54, 30674, 21, 2537, 8, 2, 712
1, 20, 85577, 93, 1928, 2, 2, 631
1, 73, 27159, 21, 4329, 2, 1, 885
1, 72, 32975, 26, 1993, 5, 3, 663
1, 11, 48036, 60, 4690, 9, 4, 723
0, 11, 16432, 23, 830, 10, 2, 786
0, 75, 73977, 45, 2674, 5, 2, 270
1, 11, 37933, 21, 4339, 3, 4, 214
0, 15, 36374, 47, 2663, 6, 1, 292
0, 99, 83550, 89, 2935, 1, 2, 446
1, 37, 52590, 11, 4055, 9, 1, 165
1, 60, 12747, 42, 2505, 10, 3, 361
1, 33, 72912, 23, 418, 4, 1, 513
0, 34, 39411, 74, 3709, 3, 1, 234
1, 3, 26049, 38, 2668, 4, 3, 834
0, 80, 42587, 93, 3638, 8, 2, 929
1, 83, 32088, 29, 1156, 8, 4, 801
0, 9, 51432, 15, 1821, 5, 1, 815
1, 8, 90793, 50, 3658, 6, 2, 992
1, 32, 94212, 16, 3756, 10, 2, 711
1, 47, 33611, 41, 3786, 8, 2, 541
0, 44, 58503, 11, 765, 7, 1, 223
1, 9, 80163, 58, 2276, 5, 4, 421
0, 57, 82571, 93, 1451, 9, 4, 523
1, 53, 84028, 20, 4130, 8, 1, 643
0, 61, 39435, 84, 2010, 2, 1, 969
1, 57, 54526, 67, 1332, 2, 4, 25
