1, 77, 67855, 80, 3255, 7, 2, 14
0, 61, 73220, 73, 339, 3, 1, 896
1, 84, 66341, 80, 662, 6, 3, 834
1, 72, 51095, 89, 339, 7, 2, 690
0, 32, 37077, 36, 3489, 2, 3, 534
0, 49, 13702, 100, 4040, 10, 1, 37
1, 40, 44044, 15, 3497, 4, 4, 78
1, 24, 87614, 15, 359, 5, 2, 408
0, 47, 23090, 53, 560, 10, 2, 7
0, 86, 37730, 12, 257, 1, 1, 409
1, 19, 46570, 93, 604, 4, 2, 995
0, 74, 24478, 83, 623, 1, 1, 129
1, 43, 56993, 85, 3923, 7, 1, 830
1, 60, 43665, 44, 3848, 3, 2, 933
1, 7, 93795, 53, 2347, 10, 1, 979
0, 96, 67782, 19, 4011, 8, 1, 195
0, 32, 42102, 67, 4933, 5, 3, 737
0, 54, 47484, 24, 1771, 4, 2, 219
1, 22, 21025, 96, 282, 9, 4, 862
1, 80, 78656, 31, 1094, 10, 1, 135
1, 67, 60566, 62, 3514, 7, 1, 615
0, 67, 38101, 23, 4793, 4, 2, 585
1, 6, 41543, 25, 2855, 7, 1, 810
0, 71, 64220, 36, 841, 9, 1, 294
0, 24, 70523, 32, 1099, 6, 3, 274
1, 17, 28815, 26, 4765, 4, 1, 152
1, 68, 23170, 64, 2601, 10, 4, 627
0, 70, 50187, 21, 2675, 1, 3, 208
0, 23, 40698, 84, 4168, 6, 3, 796
1, 32, 86731, 41, 1194, 6, 3, 522
1, 48, 80803, 73, 3946, 7, 4, 744
0, 71, 95010, 97, 1996, 5, 3, 634
0, 44, 36900, 89, 1950, 5, 2, 381
0, 65, 53185, 33, 2843, 4, 4, 497
0, 10, 24946, 33, 1638, 2, 1, 825
1, 69, 93620, 34, 3311, 4, 2, 970
1, 20, 31006, 27, 4978, 7, 1, 293
0, 89, 45999, 74, 3885, 9, 4, 194
0, 4, 75046, 79, 2366, 1, 3, 769
1, 63, 88237, 14, 3811, 6, 4, 268
0, 65, 22155, 46, 766, 7, 1, 371
0, 81, 98249, 74, 2110, 10, 2, 637
0, 71, 56188, 49, 3914, 7, 1, 133
0, 20, 60549, 92, 1359, 8, 3, 371
1, 80, 78939, 93, 2988, 4, 4, 787
1, 97, 49843, 94, 4592, 10, 4, 388
1, 67, 22854, 80, 2733, 7, 4, 328
1, 58, 40721, 90, 4351, 6, 3, 367
1, 79, 87368, 28, 1175, 9, 2, 205
1, 34, 45901, 49, 2443, 7, 2, 48
0, 91, 81119, 43, 4815, 2, 3, 843
0, 63, 58651, 29, 40, 6, 2, 471
1, 86, 94270, 96, 2759, 9, 3, 534
0, 81, 80698, 19, 3844, 8, 2, 161
0, 17, 95333, 59, 2617, 2, 4, 229
1, 6, 19191, 32, 2589, 5, 4, 43
0, 32, 66848, 78, 2859, 5, 2, 495
1, 23, 28323, 71, 3888, 7, 1, 674
1, 31, 98844, 19, 3400, 6, 4, 174
1, 57, 59847, 52, 378, 1, 2, 75
1, 16, 90424, 42, 2877, 9, 1, 574
1, 23, 47263, 50, 2495, 2, 4, 423
1, 64, 62769, 18, 3312, 10, 2, 413
0, 89, 41184, 58, 1106, 2, 3, 352
0, 24, 24114, 90, 1474, 8, 1, 25
0, 90, 89236, 37, 4663, 7, 1, 341
1, 37, 73074, 70, 2775, 10, 1, 642
0, 87, 29555, 40, 3636, 3, 1, 480
1, 28, 37999, 28, 1829, 9, 1, 9
1, 39, 45794, 16, 1050, 2, 2, 143
0, 55, 71439, 56, 658, 1, 1, 125
0, 11, 28909, 56, 3077, 10, 2, 58
0, 76, 63024, 36, 20, 1, 4, 829
0, 21, 89752, 100, 475, 9, 4, 454
1, 97, 43127, 78, 1163, 1, 2, 63
0, 74, 77679, 21, 3816, 2, 1, 18
1, 69, 13550, 48, 3735, 4, 1, 263
0, 24, 83682, 95, 2803, 8, 1, 507
1, 36, 34771, 61, 3869, 4, 2, 400
0, 18, 22685, 76, 1647, 9, 1, 12
1, 59, 19489, 71, 4486, 5, 4, 223
1, 59, 84458, 51, 3710, 8, 3, 393
0, 85, 61145, 22, 2193, 3, 3, 495
0, 80, 82611, 44, 3833, 10, 3, 247
0, 85, 93325, 87, 1950, 3, 4, 179
1, 98, 43541, 25, 2865, 6, 1, 425
1, 32, 77612, 60, 3087, 10, 2, 293
0, 93, 66041, 23, 4767, 10, 4, 924
1, 62, 93841, 45, 3970, 7, 4, 36
1, 83, 47369, 46, 2908, 1, 1, 250
0, 16, 74720, 29, 3254, 5, 4, 774
1, 38, 99625, 18, 4321, 5, 3, 140
1, 18, 43214, 34, 2810, 5, 2, 923
1, 78, 64053, 34, 3106, 7, 4, 336
1, 68, 46365, 51, 3840, 1, 3, 97
0, 32, 75336, 62, 3943, 4, 1, 501
1, 84, 73057, 59, 264, 2, 4, 890
0, 8, 35148, 61, 1959, 10, 1, 543
0, 98, 24479, 29, 4735, 2, 2, 84
1, 84, 62184, 24, 47, 6, 4, 228
1, 55, 44663, 20, 2440, 2, 3, 542
0, 85, 90821, 97, 2448, 6, 1, 842
0, 31, 25363, 55, 4734, 2, 1, 568
1, 84, 61249, 72, 3956, 10, 1, 516
1, 19, 50713, 72, 517, 5, 4, 243
1, 82, 22912, 91, 3182, 1, 2, 535
1, 33, 98222, 11, 1921, 5, 4, 755
0, 25, 40509, 47, 4026, 2, 4, 161
1, 46, 30197, 49, 2453, 6, 4, 181
0, 60, 63620, 76, 3739, 5, 3, 571
0, 25, 75620, 35, 3268, 7, 3, 812
0, 12, 92628, 52, 3270, 2, 1, 105
0, 74, 75675, 69, 3533, 3, 4, 558
1, 5, 25883, 84, 3867, 1, 2, 490
0, 91, 66517, 24, 3812, 10, 4, 622
1, 64, 50903, 70, 3746, 10, 2, 122
0, 75, 83661, 21, 2175, 3, 1, 120
1, 87, 38399, 72, 3590, 1, 1, 33
0, 41, 73137, 14, 2987, 6, 4, 38
0, 51, 66534, 54, 3663, 6, 3, 206
0, 61, 27502, 83, 3946, 10, 1, 387
1, 52, 78838, 93, 4074, 8, 4, 200
1, 69, 84883, 84, 4091, 10, 4, 412
0, 41, 86368, 89, 1421, 9, 2, 56
1, 52, 15669, 49, 4104, 4, 3, 95
0, 1, 34666, 94, 2544, 1, 3, 208
1, 39, 81478, 24, 3345, 2, 3, 350
1, 75, 66957, 32, 4710, 2, 4, 614
0, 31, 85467, 33, 3838, 4, 2, 612
0, 55, 14868, 10, 4970, 1, 2, 236
1, 7, 22818, 76, 619, 2, 2, 24
0, 9, 77461, 94, 318, 7, 4, 379
0, 88, 36569, 46, 1804, 9, 2, 227
1, 83, 34251, 63, 3966, 8, 2, 639
1, 77, 70139, 83, 444, 4, 1, 724
0, 16, 69780, 76, 233, 5, 3, 246
1, 88, 98739, 57, 411, 1, 2, 976
0, 16, 32369, 63, 862, 6, 3, 33
0, 94, 11925, 90, 1187, 2, 4, 588
0, 85, 18149, 52, 2562, 5, 2, 933
0, 91, 28444, 99, 1996, 9, 3, 122
0, 66, 40125, 61, 3208, 8, 4, 334
0, 7, 66697, 26, 4035, 8, 3, 205
1, 94, 46528, 29, 3301, 8, 3, 131
1, 63, 49805, 33, 2001, 1, 3, 677
1, 82, 53466, 82, 3903, 1, 2, 630
0, 32, 47665, 39, 3804, 7, 1, 419
1, 58, 59945, 21, 4842, 3, 3, 135
1, 34, 67801, 32, 1578, 10, 1, 809
0, 56, 69185, 85, 1566, 3, 1, 232
1, 93, 61208, 51, 1298, 7, 1, 180
0, 16, 83142, 80, 719, 9, 1, 449
0, 1, 70081, 75, 4082, 5, 2, 370
0, 64, 86541, 14, 2530, 10, 2, 19
1, 7, 56614, 38, 2107, 3, 4, 520
1, 57, 30798, 23, 4666, 6, 3, 954
0, 73, 70235, 90, 2667, 9, 1, 535
0, 31, 89519, 77, 4063, 1, 3, 395
0, 19, 63236, 95, 906, 6, 4, 660
1, 48, 37341, 18, 2222, 6, 3, 407
