0, 16, 74322, 30, 649, 7, 4, 893
0, 9, 44937, 79, 4441, 5, 2, 535
0, 5, 20116, 94, 1118, 1, 2, 616
0, 15, 14130, 95, 4741, 6, 4, 20
0, 82, 78674, 16, 3107, 6, 3, 857
1, 40, 59674, 43, 1555, 5, 3, 673
0, 91, 43599, 86, 3831, 2, 2, 939
1, 3, 32635, 46, 2408, 6, 4, 394
0, 6, 59604, 80, 2326, 1, 3, 377
1, 70, 69386, 11, 4403, 1, 3, 405
0, 41, 46921, 25, 2306, 7, 1, 12
0, 81, 58593, 46, 3984, 2, 2, 953
1, 49, 81225, 42, 4731, 10, 1, 460
1, 8, 57763, 29, 4074, 9, 2, 309
0, 10, 26333, 34, 1959, 7, 1, 907
1, 24, 95263, 66, 4687, 4, 4, 330
0, 81, 10076, 60, 1376, 5, 2, 147
0, 69, 10428, 31, 552, 2, 3, 652
0, 38, 97224, 100, 464, 2, 3, 650
0, 97, 40793, 45, 1869, 4, 1, 332
1, 44, 96450, 64, 1243, 3, 1, 563
0, 33, 83319, 12, 3097, 4, 2, 805
0, 57, 46863, 50, 1432, 6, 2, 863
1, 17, 23537, 43, 3115, 8, 3, 434
1, 100, 36655, 75, 1187, 7, 1, 678
0, 84, 70151, 26, 2346, 5, 3, 686
1, 8, 28922, 47, 4773, 9, 1, 956
0, 73, 65294, 71, 2141, 4, 4, 699
0, 40, 73411, 87, 2711, 5, 4, 488
0, 23, 20427, 47, 3511, 3, 2, 424
1, 50, 39109, 60, 493, 10, 3, 425
1, 75, 76251, 37, 725, 9, 1, 707
1, 83, 98901, 59, 1715, 8, 4, 754
1, 2, 37494, 32, 3970, 4, 1, 621
0, 27, 35287, 90, 2298, 8, 4, 653
1, 90, 18873, 81, 3467, 1, 2, 297
1, 79, 53208, 39, 4955, 2, 1, 596
0, 44, 59825, 19, 4441, 9, 1, 197
0, 63, 16405, 91, 2044, 7, 4, 659
0, 74, 47433, 95, 2553, 4, 3, 285
